,Date,Year,Type,Country,Area,Location,Activity,Sex,Age,Fatal_(Y/N),Time,Species,original_order,Continent
6626,,,,,,,,M,27.32,,,Unespcific,,Unknown
6627,,,,,,,,M,27.32,,,Unespcific,,Unknown
6628,,,,,,,,M,27.32,,,Unespcific,,Unknown
6629,,,,,,,,M,27.32,,,Unespcific,,Unknown
6630,,,,,,,,F,27.32,,,Unespcific,,Unknown
6631,,,,,,,,M,27.32,,,Unespcific,,Unknown
6632,,,,,,,,M,27.32,,,Unespcific,,Unknown
6633,,,,,,,,M,27.32,,,Unespcific,,Unknown
6634,,,,,,,,M,27.32,,,Unespcific,,Unknown
6635,,,,,,,,F,27.32,,,Unespcific,,Unknown
6636,,,,,,,,F,27.32,,,Unespcific,,Unknown
6637,,,,,,,,M,27.32,,,Unespcific,,Unknown
6638,,,,,,,,F,27.32,,,Unespcific,,Unknown
6639,,,,,,,,M,27.32,,,Unespcific,,Unknown
6640,,,,,,,,F,27.32,,,Unespcific,,Unknown
6641,,,,,,,,F,27.32,,,Unespcific,,Unknown
6642,,,,,,,,F,27.32,,,Unespcific,,Unknown
6643,,,,,,,,M,27.32,,,Unespcific,,Unknown
6644,,,,,,,,F,27.32,,,Unespcific,,Unknown
6645,,,,,,,,M,27.32,,,Unespcific,,Unknown
6646,,,,,,,,F,27.32,,,Unespcific,,Unknown
6647,,,,,,,,F,27.32,,,Unespcific,,Unknown
6648,,,,,,,,F,27.32,,,Unespcific,,Unknown
6649,,,,,,,,M,27.32,,,Unespcific,,Unknown
6650,,,,,,,,M,27.32,,,Unespcific,,Unknown
6651,,,,,,,,F,27.32,,,Unespcific,,Unknown
6652,,,,,,,,F,27.32,,,Unespcific,,Unknown
6653,,,,,,,,F,27.32,,,Unespcific,,Unknown
6654,,,,,,,,F,27.32,,,Unespcific,,Unknown
6655,,,,,,,,F,27.32,,,Unespcific,,Unknown
6656,,,,,,,,M,27.32,,,Unespcific,,Unknown
6657,,,,,,,,F,27.32,,,Unespcific,,Unknown
6658,,,,,,,,F,27.32,,,Unespcific,,Unknown
6659,,,,,,,,M,27.32,,,Unespcific,,Unknown
6660,,,,,,,,M,27.32,,,Unespcific,,Unknown
6661,,,,,,,,F,27.32,,,Unespcific,,Unknown
6662,,,,,,,,F,27.32,,,Unespcific,,Unknown
6663,,,,,,,,F,27.32,,,Unespcific,,Unknown
6664,,,,,,,,F,27.32,,,Unespcific,,Unknown
6665,,,,,,,,M,27.32,,,Unespcific,,Unknown
6666,,,,,,,,M,27.32,,,Unespcific,,Unknown
6667,,,,,,,,F,27.32,,,Unespcific,,Unknown
6668,,,,,,,,F,27.32,,,Unespcific,,Unknown
6669,,,,,,,,M,27.32,,,Unespcific,,Unknown
6670,,,,,,,,M,27.32,,,Unespcific,,Unknown
6671,,,,,,,,M,27.32,,,Unespcific,,Unknown
6672,,,,,,,,M,27.32,,,Unespcific,,Unknown
6673,,,,,,,,M,27.32,,,Unespcific,,Unknown
6674,,,,,,,,F,27.32,,,Unespcific,,Unknown
6675,,,,,,,,M,27.32,,,Unespcific,,Unknown
6676,,,,,,,,M,27.32,,,Unespcific,,Unknown
6677,,,,,,,,M,27.32,,,Unespcific,,Unknown
6678,,,,,,,,M,27.32,,,Unespcific,,Unknown
6679,,,,,,,,F,27.32,,,Unespcific,,Unknown
6680,,,,,,,,M,27.32,,,Unespcific,,Unknown
6681,,,,,,,,M,27.32,,,Unespcific,,Unknown
6682,,,,,,,,F,27.32,,,Unespcific,,Unknown
6683,,,,,,,,F,27.32,,,Unespcific,,Unknown
6684,,,,,,,,F,27.32,,,Unespcific,,Unknown
6685,,,,,,,,F,27.32,,,Unespcific,,Unknown
6686,,,,,,,,F,27.32,,,Unespcific,,Unknown
6687,,,,,,,,F,27.32,,,Unespcific,,Unknown
6688,,,,,,,,F,27.32,,,Unespcific,,Unknown
6689,,,,,,,,F,27.32,,,Unespcific,,Unknown
6690,,,,,,,,M,27.32,,,Unespcific,,Unknown
6691,,,,,,,,M,27.32,,,Unespcific,,Unknown
6692,,,,,,,,F,27.32,,,Unespcific,,Unknown
6693,,,,,,,,F,27.32,,,Unespcific,,Unknown
6694,,,,,,,,F,27.32,,,Unespcific,,Unknown
6695,,,,,,,,M,27.32,,,Unespcific,,Unknown
6696,,,,,,,,F,27.32,,,Unespcific,,Unknown
6697,,,,,,,,M,27.32,,,Unespcific,,Unknown
6698,,,,,,,,M,27.32,,,Unespcific,,Unknown
6699,,,,,,,,F,27.32,,,Unespcific,,Unknown
6700,,,,,,,,M,27.32,,,Unespcific,,Unknown
6701,,,,,,,,M,27.32,,,Unespcific,,Unknown
6702,,,,,,,,M,27.32,,,Unespcific,,Unknown
6703,,,,,,,,M,27.32,,,Unespcific,,Unknown
6704,,,,,,,,M,27.32,,,Unespcific,,Unknown
6705,,,,,,,,M,27.32,,,Unespcific,,Unknown
6706,,,,,,,,F,27.32,,,Unespcific,,Unknown
6707,,,,,,,,F,27.32,,,Unespcific,,Unknown
6708,,,,,,,,F,27.32,,,Unespcific,,Unknown
6709,,,,,,,,F,27.32,,,Unespcific,,Unknown
6710,,,,,,,,F,27.32,,,Unespcific,,Unknown
6711,,,,,,,,F,27.32,,,Unespcific,,Unknown
6712,,,,,,,,M,27.32,,,Unespcific,,Unknown
6713,,,,,,,,M,27.32,,,Unespcific,,Unknown
6714,,,,,,,,M,27.32,,,Unespcific,,Unknown
6715,,,,,,,,M,27.32,,,Unespcific,,Unknown
6716,,,,,,,,F,27.32,,,Unespcific,,Unknown
6717,,,,,,,,M,27.32,,,Unespcific,,Unknown
6718,,,,,,,,F,27.32,,,Unespcific,,Unknown
6719,,,,,,,,M,27.32,,,Unespcific,,Unknown
6720,,,,,,,,M,27.32,,,Unespcific,,Unknown
6721,,,,,,,,M,27.32,,,Unespcific,,Unknown
6722,,,,,,,,F,27.32,,,Unespcific,,Unknown
6723,,,,,,,,F,27.32,,,Unespcific,,Unknown
6724,,,,,,,,F,27.32,,,Unespcific,,Unknown
6725,,,,,,,,F,27.32,,,Unespcific,,Unknown
6726,,,,,,,,F,27.32,,,Unespcific,,Unknown
6727,,,,,,,,M,27.32,,,Unespcific,,Unknown
6728,,,,,,,,M,27.32,,,Unespcific,,Unknown
6729,,,,,,,,F,27.32,,,Unespcific,,Unknown
6730,,,,,,,,F,27.32,,,Unespcific,,Unknown
6731,,,,,,,,M,27.32,,,Unespcific,,Unknown
6732,,,,,,,,M,27.32,,,Unespcific,,Unknown
6733,,,,,,,,M,27.32,,,Unespcific,,Unknown
6734,,,,,,,,M,27.32,,,Unespcific,,Unknown
6735,,,,,,,,F,27.32,,,Unespcific,,Unknown
6736,,,,,,,,F,27.32,,,Unespcific,,Unknown
6737,,,,,,,,F,27.32,,,Unespcific,,Unknown
6738,,,,,,,,M,27.32,,,Unespcific,,Unknown
6739,,,,,,,,M,27.32,,,Unespcific,,Unknown
6740,,,,,,,,F,27.32,,,Unespcific,,Unknown
6741,,,,,,,,M,27.32,,,Unespcific,,Unknown
6742,,,,,,,,F,27.32,,,Unespcific,,Unknown
6743,,,,,,,,F,27.32,,,Unespcific,,Unknown
6744,,,,,,,,M,27.32,,,Unespcific,,Unknown
6745,,,,,,,,F,27.32,,,Unespcific,,Unknown
6746,,,,,,,,F,27.32,,,Unespcific,,Unknown
6747,,,,,,,,M,27.32,,,Unespcific,,Unknown
6748,,,,,,,,M,27.32,,,Unespcific,,Unknown
6749,,,,,,,,M,27.32,,,Unespcific,,Unknown
6750,,,,,,,,F,27.32,,,Unespcific,,Unknown
6751,,,,,,,,M,27.32,,,Unespcific,,Unknown
6752,,,,,,,,F,27.32,,,Unespcific,,Unknown
6753,,,,,,,,F,27.32,,,Unespcific,,Unknown
6754,,,,,,,,M,27.32,,,Unespcific,,Unknown
6755,,,,,,,,M,27.32,,,Unespcific,,Unknown
6756,,,,,,,,M,27.32,,,Unespcific,,Unknown
6757,,,,,,,,M,27.32,,,Unespcific,,Unknown
6758,,,,,,,,M,27.32,,,Unespcific,,Unknown
6759,,,,,,,,F,27.32,,,Unespcific,,Unknown
6760,,,,,,,,M,27.32,,,Unespcific,,Unknown
6761,,,,,,,,F,27.32,,,Unespcific,,Unknown
6762,,,,,,,,M,27.32,,,Unespcific,,Unknown
6763,,,,,,,,F,27.32,,,Unespcific,,Unknown
6764,,,,,,,,F,27.32,,,Unespcific,,Unknown
6765,,,,,,,,F,27.32,,,Unespcific,,Unknown
6766,,,,,,,,M,27.32,,,Unespcific,,Unknown
6767,,,,,,,,F,27.32,,,Unespcific,,Unknown
6768,,,,,,,,F,27.32,,,Unespcific,,Unknown
6769,,,,,,,,F,27.32,,,Unespcific,,Unknown
6770,,,,,,,,F,27.32,,,Unespcific,,Unknown
6771,,,,,,,,F,27.32,,,Unespcific,,Unknown
6772,,,,,,,,M,27.32,,,Unespcific,,Unknown
6773,,,,,,,,M,27.32,,,Unespcific,,Unknown
6774,,,,,,,,M,27.32,,,Unespcific,,Unknown
6775,,,,,,,,F,27.32,,,Unespcific,,Unknown
6776,,,,,,,,F,27.32,,,Unespcific,,Unknown
6777,,,,,,,,M,27.32,,,Unespcific,,Unknown
6778,,,,,,,,M,27.32,,,Unespcific,,Unknown
6779,,,,,,,,M,27.32,,,Unespcific,,Unknown
6780,,,,,,,,M,27.32,,,Unespcific,,Unknown
6781,,,,,,,,M,27.32,,,Unespcific,,Unknown
6782,,,,,,,,F,27.32,,,Unespcific,,Unknown
6783,,,,,,,,F,27.32,,,Unespcific,,Unknown
6784,,,,,,,,F,27.32,,,Unespcific,,Unknown
6785,,,,,,,,F,27.32,,,Unespcific,,Unknown
6786,,,,,,,,F,27.32,,,Unespcific,,Unknown
6787,,,,,,,,F,27.32,,,Unespcific,,Unknown
6788,,,,,,,,F,27.32,,,Unespcific,,Unknown
6789,,,,,,,,M,27.32,,,Unespcific,,Unknown
6790,,,,,,,,F,27.32,,,Unespcific,,Unknown
6791,,,,,,,,M,27.32,,,Unespcific,,Unknown
6792,,,,,,,,F,27.32,,,Unespcific,,Unknown
6793,,,,,,,,F,27.32,,,Unespcific,,Unknown
6794,,,,,,,,F,27.32,,,Unespcific,,Unknown
6795,,,,,,,,M,27.32,,,Unespcific,,Unknown
6796,,,,,,,,M,27.32,,,Unespcific,,Unknown
6797,,,,,,,,M,27.32,,,Unespcific,,Unknown
6798,,,,,,,,M,27.32,,,Unespcific,,Unknown
6799,,,,,,,,M,27.32,,,Unespcific,,Unknown
6800,,,,,,,,F,27.32,,,Unespcific,,Unknown
6801,,,,,,,,F,27.32,,,Unespcific,,Unknown
6802,,,,,,,,F,27.32,,,Unespcific,,Unknown
6803,,,,,,,,F,27.32,,,Unespcific,,Unknown
6804,,,,,,,,F,27.32,,,Unespcific,,Unknown
6805,,,,,,,,M,27.32,,,Unespcific,,Unknown
6806,,,,,,,,F,27.32,,,Unespcific,,Unknown
6807,,,,,,,,M,27.32,,,Unespcific,,Unknown
6808,,,,,,,,M,27.32,,,Unespcific,,Unknown
6809,,,,,,,,M,27.32,,,Unespcific,,Unknown
6810,,,,,,,,M,27.32,,,Unespcific,,Unknown
6811,,,,,,,,F,27.32,,,Unespcific,,Unknown
6812,,,,,,,,F,27.32,,,Unespcific,,Unknown
6813,,,,,,,,F,27.32,,,Unespcific,,Unknown
6814,,,,,,,,F,27.32,,,Unespcific,,Unknown
6815,,,,,,,,M,27.32,,,Unespcific,,Unknown
6816,,,,,,,,F,27.32,,,Unespcific,,Unknown
6817,,,,,,,,F,27.32,,,Unespcific,,Unknown
6818,,,,,,,,F,27.32,,,Unespcific,,Unknown
6819,,,,,,,,F,27.32,,,Unespcific,,Unknown
6820,,,,,,,,F,27.32,,,Unespcific,,Unknown
6821,,,,,,,,F,27.32,,,Unespcific,,Unknown
6822,,,,,,,,M,27.32,,,Unespcific,,Unknown
6823,,,,,,,,M,27.32,,,Unespcific,,Unknown
6824,,,,,,,,M,27.32,,,Unespcific,,Unknown
6825,,,,,,,,F,27.32,,,Unespcific,,Unknown
6826,,,,,,,,M,27.32,,,Unespcific,,Unknown
6827,,,,,,,,M,27.32,,,Unespcific,,Unknown
6828,,,,,,,,M,27.32,,,Unespcific,,Unknown
6829,,,,,,,,F,27.32,,,Unespcific,,Unknown
6830,,,,,,,,F,27.32,,,Unespcific,,Unknown
6831,,,,,,,,M,27.32,,,Unespcific,,Unknown
6832,,,,,,,,M,27.32,,,Unespcific,,Unknown
6833,,,,,,,,F,27.32,,,Unespcific,,Unknown
6834,,,,,,,,M,27.32,,,Unespcific,,Unknown
6835,,,,,,,,F,27.32,,,Unespcific,,Unknown
6836,,,,,,,,M,27.32,,,Unespcific,,Unknown
6837,,,,,,,,M,27.32,,,Unespcific,,Unknown
6838,,,,,,,,F,27.32,,,Unespcific,,Unknown
6839,,,,,,,,M,27.32,,,Unespcific,,Unknown
6840,,,,,,,,F,27.32,,,Unespcific,,Unknown
6841,,,,,,,,M,27.32,,,Unespcific,,Unknown
6842,,,,,,,,F,27.32,,,Unespcific,,Unknown
6843,,,,,,,,M,27.32,,,Unespcific,,Unknown
6844,,,,,,,,F,27.32,,,Unespcific,,Unknown
6845,,,,,,,,F,27.32,,,Unespcific,,Unknown
6846,,,,,,,,M,27.32,,,Unespcific,,Unknown
6847,,,,,,,,F,27.32,,,Unespcific,,Unknown
6848,,,,,,,,F,27.32,,,Unespcific,,Unknown
6849,,,,,,,,M,27.32,,,Unespcific,,Unknown
6850,,,,,,,,F,27.32,,,Unespcific,,Unknown
6851,,,,,,,,M,27.32,,,Unespcific,,Unknown
6852,,,,,,,,F,27.32,,,Unespcific,,Unknown
6853,,,,,,,,F,27.32,,,Unespcific,,Unknown
6854,,,,,,,,M,27.32,,,Unespcific,,Unknown
6855,,,,,,,,M,27.32,,,Unespcific,,Unknown
6856,,,,,,,,F,27.32,,,Unespcific,,Unknown
6857,,,,,,,,M,27.32,,,Unespcific,,Unknown
6858,,,,,,,,F,27.32,,,Unespcific,,Unknown
6859,,,,,,,,F,27.32,,,Unespcific,,Unknown
6860,,,,,,,,M,27.32,,,Unespcific,,Unknown
6861,,,,,,,,M,27.32,,,Unespcific,,Unknown
6862,,,,,,,,M,27.32,,,Unespcific,,Unknown
6863,,,,,,,,F,27.32,,,Unespcific,,Unknown
6864,,,,,,,,F,27.32,,,Unespcific,,Unknown
6865,,,,,,,,F,27.32,,,Unespcific,,Unknown
6866,,,,,,,,F,27.32,,,Unespcific,,Unknown
6867,,,,,,,,M,27.32,,,Unespcific,,Unknown
6868,,,,,,,,F,27.32,,,Unespcific,,Unknown
6869,,,,,,,,F,27.32,,,Unespcific,,Unknown
6870,,,,,,,,F,27.32,,,Unespcific,,Unknown
6871,,,,,,,,F,27.32,,,Unespcific,,Unknown
6872,,,,,,,,M,27.32,,,Unespcific,,Unknown
6873,,,,,,,,M,27.32,,,Unespcific,,Unknown
6874,,,,,,,,M,27.32,,,Unespcific,,Unknown
6875,,,,,,,,M,27.32,,,Unespcific,,Unknown
6876,,,,,,,,F,27.32,,,Unespcific,,Unknown
6877,,,,,,,,F,27.32,,,Unespcific,,Unknown
6878,,,,,,,,M,27.32,,,Unespcific,,Unknown
6879,,,,,,,,F,27.32,,,Unespcific,,Unknown
6880,,,,,,,,F,27.32,,,Unespcific,,Unknown
6881,,,,,,,,F,27.32,,,Unespcific,,Unknown
6882,,,,,,,,M,27.32,,,Unespcific,,Unknown
6883,,,,,,,,M,27.32,,,Unespcific,,Unknown
6884,,,,,,,,M,27.32,,,Unespcific,,Unknown
6885,,,,,,,,M,27.32,,,Unespcific,,Unknown
6886,,,,,,,,M,27.32,,,Unespcific,,Unknown
6887,,,,,,,,F,27.32,,,Unespcific,,Unknown
6888,,,,,,,,F,27.32,,,Unespcific,,Unknown
6889,,,,,,,,M,27.32,,,Unespcific,,Unknown
6890,,,,,,,,F,27.32,,,Unespcific,,Unknown
6891,,,,,,,,M,27.32,,,Unespcific,,Unknown
6892,,,,,,,,F,27.32,,,Unespcific,,Unknown
6893,,,,,,,,F,27.32,,,Unespcific,,Unknown
6894,,,,,,,,F,27.32,,,Unespcific,,Unknown
6895,,,,,,,,M,27.32,,,Unespcific,,Unknown
6896,,,,,,,,F,27.32,,,Unespcific,,Unknown
6897,,,,,,,,F,27.32,,,Unespcific,,Unknown
6898,,,,,,,,M,27.32,,,Unespcific,,Unknown
6899,,,,,,,,F,27.32,,,Unespcific,,Unknown
6900,,,,,,,,M,27.32,,,Unespcific,,Unknown
6901,,,,,,,,F,27.32,,,Unespcific,,Unknown
6902,,,,,,,,M,27.32,,,Unespcific,,Unknown
6903,,,,,,,,M,27.32,,,Unespcific,,Unknown
6904,,,,,,,,F,27.32,,,Unespcific,,Unknown
6905,,,,,,,,M,27.32,,,Unespcific,,Unknown
6906,,,,,,,,F,27.32,,,Unespcific,,Unknown
6907,,,,,,,,F,27.32,,,Unespcific,,Unknown
6908,,,,,,,,F,27.32,,,Unespcific,,Unknown
6909,,,,,,,,M,27.32,,,Unespcific,,Unknown
6910,,,,,,,,F,27.32,,,Unespcific,,Unknown
6911,,,,,,,,F,27.32,,,Unespcific,,Unknown
6912,,,,,,,,M,27.32,,,Unespcific,,Unknown
6913,,,,,,,,F,27.32,,,Unespcific,,Unknown
6914,,,,,,,,F,27.32,,,Unespcific,,Unknown
6915,,,,,,,,F,27.32,,,Unespcific,,Unknown
6916,,,,,,,,M,27.32,,,Unespcific,,Unknown
6917,,,,,,,,F,27.32,,,Unespcific,,Unknown
6918,,,,,,,,M,27.32,,,Unespcific,,Unknown
6919,,,,,,,,F,27.32,,,Unespcific,,Unknown
6920,,,,,,,,M,27.32,,,Unespcific,,Unknown
6921,,,,,,,,M,27.32,,,Unespcific,,Unknown
6922,,,,,,,,M,27.32,,,Unespcific,,Unknown
6923,,,,,,,,M,27.32,,,Unespcific,,Unknown
6924,,,,,,,,M,27.32,,,Unespcific,,Unknown
6925,,,,,,,,F,27.32,,,Unespcific,,Unknown
6926,,,,,,,,F,27.32,,,Unespcific,,Unknown
6927,,,,,,,,F,27.32,,,Unespcific,,Unknown
6928,,,,,,,,F,27.32,,,Unespcific,,Unknown
6929,,,,,,,,F,27.32,,,Unespcific,,Unknown
6930,,,,,,,,M,27.32,,,Unespcific,,Unknown
6931,,,,,,,,F,27.32,,,Unespcific,,Unknown
6932,,,,,,,,M,27.32,,,Unespcific,,Unknown
6933,,,,,,,,F,27.32,,,Unespcific,,Unknown
6934,,,,,,,,F,27.32,,,Unespcific,,Unknown
6935,,,,,,,,M,27.32,,,Unespcific,,Unknown
6936,,,,,,,,M,27.32,,,Unespcific,,Unknown
6937,,,,,,,,F,27.32,,,Unespcific,,Unknown
6938,,,,,,,,F,27.32,,,Unespcific,,Unknown
6939,,,,,,,,F,27.32,,,Unespcific,,Unknown
6940,,,,,,,,M,27.32,,,Unespcific,,Unknown
6941,,,,,,,,F,27.32,,,Unespcific,,Unknown
6942,,,,,,,,M,27.32,,,Unespcific,,Unknown
6943,,,,,,,,F,27.32,,,Unespcific,,Unknown
6944,,,,,,,,F,27.32,,,Unespcific,,Unknown
6945,,,,,,,,M,27.32,,,Unespcific,,Unknown
6946,,,,,,,,M,27.32,,,Unespcific,,Unknown
6947,,,,,,,,F,27.32,,,Unespcific,,Unknown
6948,,,,,,,,F,27.32,,,Unespcific,,Unknown
6949,,,,,,,,M,27.32,,,Unespcific,,Unknown
6950,,,,,,,,F,27.32,,,Unespcific,,Unknown
6951,,,,,,,,M,27.32,,,Unespcific,,Unknown
6952,,,,,,,,F,27.32,,,Unespcific,,Unknown
6953,,,,,,,,F,27.32,,,Unespcific,,Unknown
6954,,,,,,,,M,27.32,,,Unespcific,,Unknown
6955,,,,,,,,F,27.32,,,Unespcific,,Unknown
6956,,,,,,,,F,27.32,,,Unespcific,,Unknown
6957,,,,,,,,F,27.32,,,Unespcific,,Unknown
6958,,,,,,,,M,27.32,,,Unespcific,,Unknown
6959,,,,,,,,M,27.32,,,Unespcific,,Unknown
6960,,,,,,,,F,27.32,,,Unespcific,,Unknown
6961,,,,,,,,M,27.32,,,Unespcific,,Unknown
6962,,,,,,,,M,27.32,,,Unespcific,,Unknown
6963,,,,,,,,M,27.32,,,Unespcific,,Unknown
6964,,,,,,,,F,27.32,,,Unespcific,,Unknown
6965,,,,,,,,M,27.32,,,Unespcific,,Unknown
6966,,,,,,,,F,27.32,,,Unespcific,,Unknown
6967,,,,,,,,F,27.32,,,Unespcific,,Unknown
6968,,,,,,,,F,27.32,,,Unespcific,,Unknown
6969,,,,,,,,F,27.32,,,Unespcific,,Unknown
6970,,,,,,,,F,27.32,,,Unespcific,,Unknown
6971,,,,,,,,M,27.32,,,Unespcific,,Unknown
6972,,,,,,,,F,27.32,,,Unespcific,,Unknown
6973,,,,,,,,F,27.32,,,Unespcific,,Unknown
6974,,,,,,,,F,27.32,,,Unespcific,,Unknown
6975,,,,,,,,M,27.32,,,Unespcific,,Unknown
6976,,,,,,,,M,27.32,,,Unespcific,,Unknown
6977,,,,,,,,M,27.32,,,Unespcific,,Unknown
6978,,,,,,,,F,27.32,,,Unespcific,,Unknown
6979,,,,,,,,F,27.32,,,Unespcific,,Unknown
6980,,,,,,,,M,27.32,,,Unespcific,,Unknown
6981,,,,,,,,F,27.32,,,Unespcific,,Unknown
6982,,,,,,,,M,27.32,,,Unespcific,,Unknown
6983,,,,,,,,M,27.32,,,Unespcific,,Unknown
6984,,,,,,,,M,27.32,,,Unespcific,,Unknown
6985,,,,,,,,F,27.32,,,Unespcific,,Unknown
6986,,,,,,,,M,27.32,,,Unespcific,,Unknown
6987,,,,,,,,M,27.32,,,Unespcific,,Unknown
6988,,,,,,,,F,27.32,,,Unespcific,,Unknown
6989,,,,,,,,M,27.32,,,Unespcific,,Unknown
6990,,,,,,,,M,27.32,,,Unespcific,,Unknown
6991,,,,,,,,M,27.32,,,Unespcific,,Unknown
6992,,,,,,,,M,27.32,,,Unespcific,,Unknown
6993,,,,,,,,M,27.32,,,Unespcific,,Unknown
6994,,,,,,,,M,27.32,,,Unespcific,,Unknown
6995,,,,,,,,F,27.32,,,Unespcific,,Unknown
6996,,,,,,,,F,27.32,,,Unespcific,,Unknown
6997,,,,,,,,F,27.32,,,Unespcific,,Unknown
6998,,,,,,,,F,27.32,,,Unespcific,,Unknown
6999,,,,,,,,M,27.32,,,Unespcific,,Unknown
7000,,,,,,,,F,27.32,,,Unespcific,,Unknown
7001,,,,,,,,F,27.32,,,Unespcific,,Unknown
7002,,,,,,,,M,27.32,,,Unespcific,,Unknown
7003,,,,,,,,F,27.32,,,Unespcific,,Unknown
7004,,,,,,,,F,27.32,,,Unespcific,,Unknown
7005,,,,,,,,F,27.32,,,Unespcific,,Unknown
7006,,,,,,,,F,27.32,,,Unespcific,,Unknown
7007,,,,,,,,F,27.32,,,Unespcific,,Unknown
7008,,,,,,,,F,27.32,,,Unespcific,,Unknown
7009,,,,,,,,M,27.32,,,Unespcific,,Unknown
7010,,,,,,,,F,27.32,,,Unespcific,,Unknown
7011,,,,,,,,F,27.32,,,Unespcific,,Unknown
7012,,,,,,,,M,27.32,,,Unespcific,,Unknown
7013,,,,,,,,F,27.32,,,Unespcific,,Unknown
7014,,,,,,,,M,27.32,,,Unespcific,,Unknown
7015,,,,,,,,F,27.32,,,Unespcific,,Unknown
7016,,,,,,,,M,27.32,,,Unespcific,,Unknown
7017,,,,,,,,F,27.32,,,Unespcific,,Unknown
7018,,,,,,,,F,27.32,,,Unespcific,,Unknown
7019,,,,,,,,F,27.32,,,Unespcific,,Unknown
7020,,,,,,,,M,27.32,,,Unespcific,,Unknown
7021,,,,,,,,M,27.32,,,Unespcific,,Unknown
7022,,,,,,,,F,27.32,,,Unespcific,,Unknown
7023,,,,,,,,M,27.32,,,Unespcific,,Unknown
7024,,,,,,,,M,27.32,,,Unespcific,,Unknown
7025,,,,,,,,F,27.32,,,Unespcific,,Unknown
7026,,,,,,,,F,27.32,,,Unespcific,,Unknown
7027,,,,,,,,M,27.32,,,Unespcific,,Unknown
7028,,,,,,,,M,27.32,,,Unespcific,,Unknown
7029,,,,,,,,M,27.32,,,Unespcific,,Unknown
7030,,,,,,,,M,27.32,,,Unespcific,,Unknown
7031,,,,,,,,M,27.32,,,Unespcific,,Unknown
7032,,,,,,,,M,27.32,,,Unespcific,,Unknown
7033,,,,,,,,F,27.32,,,Unespcific,,Unknown
7034,,,,,,,,M,27.32,,,Unespcific,,Unknown
7035,,,,,,,,M,27.32,,,Unespcific,,Unknown
7036,,,,,,,,F,27.32,,,Unespcific,,Unknown
7037,,,,,,,,M,27.32,,,Unespcific,,Unknown
7038,,,,,,,,F,27.32,,,Unespcific,,Unknown
7039,,,,,,,,M,27.32,,,Unespcific,,Unknown
7040,,,,,,,,M,27.32,,,Unespcific,,Unknown
7041,,,,,,,,M,27.32,,,Unespcific,,Unknown
7042,,,,,,,,M,27.32,,,Unespcific,,Unknown
7043,,,,,,,,F,27.32,,,Unespcific,,Unknown
7044,,,,,,,,M,27.32,,,Unespcific,,Unknown
7045,,,,,,,,F,27.32,,,Unespcific,,Unknown
7046,,,,,,,,M,27.32,,,Unespcific,,Unknown
7047,,,,,,,,F,27.32,,,Unespcific,,Unknown
7048,,,,,,,,M,27.32,,,Unespcific,,Unknown
7049,,,,,,,,M,27.32,,,Unespcific,,Unknown
7050,,,,,,,,F,27.32,,,Unespcific,,Unknown
7051,,,,,,,,F,27.32,,,Unespcific,,Unknown
7052,,,,,,,,M,27.32,,,Unespcific,,Unknown
7053,,,,,,,,F,27.32,,,Unespcific,,Unknown
7054,,,,,,,,F,27.32,,,Unespcific,,Unknown
7055,,,,,,,,F,27.32,,,Unespcific,,Unknown
7056,,,,,,,,F,27.32,,,Unespcific,,Unknown
7057,,,,,,,,F,27.32,,,Unespcific,,Unknown
7058,,,,,,,,F,27.32,,,Unespcific,,Unknown
7059,,,,,,,,M,27.32,,,Unespcific,,Unknown
7060,,,,,,,,F,27.32,,,Unespcific,,Unknown
7061,,,,,,,,F,27.32,,,Unespcific,,Unknown
7062,,,,,,,,F,27.32,,,Unespcific,,Unknown
7063,,,,,,,,M,27.32,,,Unespcific,,Unknown
7064,,,,,,,,F,27.32,,,Unespcific,,Unknown
7065,,,,,,,,M,27.32,,,Unespcific,,Unknown
7066,,,,,,,,M,27.32,,,Unespcific,,Unknown
7067,,,,,,,,F,27.32,,,Unespcific,,Unknown
7068,,,,,,,,F,27.32,,,Unespcific,,Unknown
7069,,,,,,,,M,27.32,,,Unespcific,,Unknown
7070,,,,,,,,M,27.32,,,Unespcific,,Unknown
7071,,,,,,,,M,27.32,,,Unespcific,,Unknown
7072,,,,,,,,M,27.32,,,Unespcific,,Unknown
7073,,,,,,,,M,27.32,,,Unespcific,,Unknown
7074,,,,,,,,F,27.32,,,Unespcific,,Unknown
7075,,,,,,,,F,27.32,,,Unespcific,,Unknown
7076,,,,,,,,F,27.32,,,Unespcific,,Unknown
7077,,,,,,,,F,27.32,,,Unespcific,,Unknown
7078,,,,,,,,F,27.32,,,Unespcific,,Unknown
7079,,,,,,,,M,27.32,,,Unespcific,,Unknown
7080,,,,,,,,M,27.32,,,Unespcific,,Unknown
7081,,,,,,,,F,27.32,,,Unespcific,,Unknown
7082,,,,,,,,F,27.32,,,Unespcific,,Unknown
7083,,,,,,,,M,27.32,,,Unespcific,,Unknown
7084,,,,,,,,F,27.32,,,Unespcific,,Unknown
7085,,,,,,,,F,27.32,,,Unespcific,,Unknown
7086,,,,,,,,M,27.32,,,Unespcific,,Unknown
7087,,,,,,,,F,27.32,,,Unespcific,,Unknown
7088,,,,,,,,M,27.32,,,Unespcific,,Unknown
7089,,,,,,,,F,27.32,,,Unespcific,,Unknown
